Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
03:17:16 Mar 07 2025,94,60,0,0,0
03:17:20 Mar 07 2025,93,60,0,0,0
03:17:24 Mar 07 2025,93,60,0,0,0
03:17:28 Mar 07 2025,92,60,0,0,0
03:17:32 Mar 07 2025,92,61,0,0,0
03:17:36 Mar 07 2025,93,63,0,0,0
03:17:40 Mar 07 2025,94,62,0,0,0
03:17:44 Mar 07 2025,95,60,0,0,0
03:17:48 Mar 07 2025,94,60,0,0,0
03:17:52 Mar 07 2025,94,59,0,0,0
03:17:56 Mar 07 2025,93,59,0,0,0
03:18:00 Mar 07 2025,93,61,0,0,0
03:18:04 Mar 07 2025,93,61,0,0,0
03:18:08 Mar 07 2025,93,60,1,0,0
03:18:12 Mar 07 2025,93,60,0,0,0
03:18:16 Mar 07 2025,94,59,0,0,0
03:18:20 Mar 07 2025,93,59,0,0,0
03:18:24 Mar 07 2025,93,59,0,0,0
03:18:28 Mar 07 2025,92,60,0,0,0
03:18:32 Mar 07 2025,93,61,0,0,0
03:18:36 Mar 07 2025,93,62,0,0,0
03:18:40 Mar 07 2025,93,62,0,0,0
03:18:44 Mar 07 2025,94,61,0,0,0
03:18:48 Mar 07 2025,94,61,0,0,0
03:18:52 Mar 07 2025,93,60,0,0,0
03:18:56 Mar 07 2025,93,60,0,0,0
03:19:00 Mar 07 2025,92,61,1,0,0
03:19:04 Mar 07 2025,92,62,0,0,0
03:19:08 Mar 07 2025,92,63,0,0,0
03:19:12 Mar 07 2025,93,64,0,0,0
03:19:16 Mar 07 2025,94,62,0,0,0
03:19:20 Mar 07 2025,95,61,0,0,0
03:19:24 Mar 07 2025,94,60,0,0,0
03:19:28 Mar 07 2025,93,60,0,0,0
03:19:32 Mar 07 2025,93,60,0,0,0
03:19:36 Mar 07 2025,93,60,0,0,0
03:19:40 Mar 07 2025,93,61,0,0,0
03:19:44 Mar 07 2025,93,62,0,0,0
03:19:48 Mar 07 2025,93,62,0,0,0
03:19:52 Mar 07 2025,94,60,1,0,0
03:19:56 Mar 07 2025,94,61,0,0,0
03:20:00 Mar 07 2025,94,61,0,0,0
03:20:04 Mar 07 2025,93,61,0,0,0
03:20:08 Mar 07 2025,93,61,0,0,0
03:20:12 Mar 07 2025,93,61,0,0,0
03:20:16 Mar 07 2025,93,61,0,0,0
03:20:20 Mar 07 2025,93,61,0,0,0
03:20:24 Mar 07 2025,93,60,0,0,0
03:20:28 Mar 07 2025,93,60,0,0,0
03:20:32 Mar 07 2025,92,60,0,0,0
03:20:36 Mar 07 2025,92,61,0,0,0
03:20:40 Mar 07 2025,92,61,0,0,0
03:20:44 Mar 07 2025,92,63,0,0,0
03:20:48 Mar 07 2025,93,63,1,0,0
03:20:52 Mar 07 2025,94,62,0,0,0
03:20:56 Mar 07 2025,95,61,1,0,0
03:21:00 Mar 07 2025,95,59,0,0,0
03:21:04 Mar 07 2025,95,60,0,0,0
03:21:08 Mar 07 2025,93,61,0,0,0
03:21:12 Mar 07 2025,93,62,0,0,0
03:21:16 Mar 07 2025,93,61,1,0,0
03:21:20 Mar 07 2025,93,62,0,0,0
03:21:24 Mar 07 2025,93,60,0,0,0
03:21:28 Mar 07 2025,93,58,0,0,0
03:21:32 Mar 07 2025,94,60,0,0,0
03:21:36 Mar 07 2025,93,60,0,0,0
03:21:40 Mar 07 2025,93,60,0,0,0
03:21:44 Mar 07 2025,93,61,0,0,0
03:21:48 Mar 07 2025,94,59,0,0,0
03:21:52 Mar 07 2025,93,58,0,0,0
03:21:56 Mar 07 2025,92,60,0,0,0
03:22:00 Mar 07 2025,92,60,0,0,0
03:22:04 Mar 07 2025,92,60,0,0,0
03:22:08 Mar 07 2025,92,60,0,0,0
03:22:12 Mar 07 2025,92,62,0,0,0
03:22:16 Mar 07 2025,93,63,0,0,0
03:22:20 Mar 07 2025,95,61,0,0,0
03:22:24 Mar 07 2025,96,60,0,0,0
03:22:28 Mar 07 2025,96,59,0,0,0
03:22:32 Mar 07 2025,95,59,0,0,0
03:22:36 Mar 07 2025,94,59,0,0,0
03:22:40 Mar 07 2025,93,60,0,0,0
03:22:44 Mar 07 2025,92,60,0,0,0
03:22:48 Mar 07 2025,93,60,0,0,0
03:22:52 Mar 07 2025,93,60,0,0,0
03:22:56 Mar 07 2025,93,60,0,0,0
03:23:00 Mar 07 2025,93,61,0,0,0
03:23:04 Mar 07 2025,93,61,0,0,0
03:23:08 Mar 07 2025,93,62,0,0,0
03:23:12 Mar 07 2025,93,62,0,0,0
03:23:16 Mar 07 2025,93,61,0,0,0
03:23:20 Mar 07 2025,94,59,0,0,0
03:23:24 Mar 07 2025,94,60,0,0,0
03:23:28 Mar 07 2025,93,60,0,0,0
03:23:32 Mar 07 2025,93,60,0,0,0
03:23:36 Mar 07 2025,94,60,0,0,0
03:23:40 Mar 07 2025,94,59,0,0,0
03:23:44 Mar 07 2025,94,59,0,0,0
03:23:48 Mar 07 2025,93,60,0,0,0
03:23:52 Mar 07 2025,92,61,0,0,0
03:23:56 Mar 07 2025,93,61,0,0,0
03:24:00 Mar 07 2025,93,60,0,0,0
03:24:04 Mar 07 2025,94,59,0,0,0
03:24:08 Mar 07 2025,94,59,0,0,0
03:24:12 Mar 07 2025,94,59,1,0,0
03:24:16 Mar 07 2025,93,59,0,0,0
03:24:20 Mar 07 2025,93,60,0,0,0
03:24:24 Mar 07 2025,93,60,0,0,0
03:24:28 Mar 07 2025,93,60,0,0,0
03:24:32 Mar 07 2025,93,61,0,0,0
03:24:36 Mar 07 2025,93,62,0,0,0
03:24:40 Mar 07 2025,93,63,0,0,0
03:24:44 Mar 07 2025,93,61,0,0,0
03:24:48 Mar 07 2025,94,60,0,0,0
03:24:52 Mar 07 2025,94,60,0,0,0
03:24:56 Mar 07 2025,94,60,0,0,0
03:25:00 Mar 07 2025,94,60,0,0,0
03:25:04 Mar 07 2025,94,59,0,0,0
03:25:08 Mar 07 2025,93,60,0,0,0
03:25:12 Mar 07 2025,93,61,0,0,0
03:25:16 Mar 07 2025,93,61,0,0,0
03:25:20 Mar 07 2025,93,61,0,0,0
03:25:24 Mar 07 2025,93,61,1,0,0
03:25:28 Mar 07 2025,93,62,0,0,0
03:25:32 Mar 07 2025,93,63,0,0,0
03:25:36 Mar 07 2025,94,62,0,0,0
03:25:40 Mar 07 2025,94,60,0,0,0
03:25:44 Mar 07 2025,93,60,0,0,0
03:25:48 Mar 07 2025,92,61,0,0,0
03:25:52 Mar 07 2025,93,61,0,0,0
03:25:56 Mar 07 2025,93,62,0,0,0
03:26:00 Mar 07 2025,93,62,0,0,0
03:26:04 Mar 07 2025,93,62,0,0,0
03:26:08 Mar 07 2025,93,61,0,0,0
03:26:12 Mar 07 2025,93,60,0,0,0
03:26:16 Mar 07 2025,93,60,0,0,0
03:26:20 Mar 07 2025,93,60,0,0,0
03:26:24 Mar 07 2025,93,61,0,0,0
03:26:28 Mar 07 2025,93,62,0,0,0
03:26:32 Mar 07 2025,93,62,0,0,0
03:26:36 Mar 07 2025,93,61,0,0,0
03:26:40 Mar 07 2025,94,61,1,0,0
03:26:44 Mar 07 2025,94,61,0,0,0
03:26:48 Mar 07 2025,94,60,0,0,0
03:26:52 Mar 07 2025,93,61,0,0,0
03:26:56 Mar 07 2025,93,62,0,0,0
03:27:00 Mar 07 2025,93,62,0,0,0
03:27:04 Mar 07 2025,93,61,0,0,0
03:27:08 Mar 07 2025,93,62,0,0,0
03:27:12 Mar 07 2025,93,63,0,0,0
03:27:16 Mar 07 2025,94,63,0,0,0
03:27:20 Mar 07 2025,95,63,0,0,0
03:27:24 Mar 07 2025,96,63,0,0,0
03:27:28 Mar 07 2025,96,60,0,0,0
03:27:32 Mar 07 2025,95,60,0,0,0
03:27:36 Mar 07 2025,94,60,0,0,0
03:27:40 Mar 07 2025,94,61,0,0,0
03:27:44 Mar 07 2025,93,62,0,0,0
03:27:48 Mar 07 2025,93,61,0,0,0
03:27:52 Mar 07 2025,93,61,0,0,0
03:27:56 Mar 07 2025,93,61,0,0,0
03:28:00 Mar 07 2025,93,61,0,0,0
03:28:04 Mar 07 2025,93,62,0,0,0
03:28:08 Mar 07 2025,95,62,0,0,0
03:28:12 Mar 07 2025,94,62,1,0,0
03:28:16 Mar 07 2025,93,63,0,0,0
03:28:20 Mar 07 2025,94,62,0,0,0
03:28:24 Mar 07 2025,95,60,0,0,0
03:28:28 Mar 07 2025,94,60,1,0,0
03:28:32 Mar 07 2025,94,60,0,0,0
03:28:36 Mar 07 2025,94,59,0,0,0
03:28:40 Mar 07 2025,94,59,0,0,0
03:28:44 Mar 07 2025,93,59,0,0,0
03:28:48 Mar 07 2025,93,60,0,0,0
03:28:52 Mar 07 2025,93,61,0,0,0
03:28:56 Mar 07 2025,92,62,0,0,0
03:29:00 Mar 07 2025,93,62,0,0,0
03:29:04 Mar 07 2025,92,61,0,0,0
03:29:08 Mar 07 2025,93,62,0,0,0
03:29:12 Mar 07 2025,93,62,0,0,0
03:29:16 Mar 07 2025,95,62,0,0,0
03:29:20 Mar 07 2025,95,60,0,0,0
03:29:24 Mar 07 2025,95,60,0,0,0
03:29:28 Mar 07 2025,94,59,0,0,0
03:29:32 Mar 07 2025,94,59,0,0,0
03:29:36 Mar 07 2025,94,59,0,0,0
03:29:40 Mar 07 2025,93,60,0,0,0
03:29:44 Mar 07 2025,93,60,0,0,0
03:29:48 Mar 07 2025,93,62,0,0,0
03:29:52 Mar 07 2025,93,63,0,0,0
03:29:56 Mar 07 2025,92,63,0,0,0
03:30:00 Mar 07 2025,92,62,0,0,0
03:30:04 Mar 07 2025,93,61,0,0,0
03:30:08 Mar 07 2025,95,59,0,0,0
03:30:12 Mar 07 2025,94,59,0,0,0
03:30:16 Mar 07 2025,93,59,0,0,0
03:30:20 Mar 07 2025,93,60,0,0,0
03:30:24 Mar 07 2025,93,61,0,0,0
03:30:28 Mar 07 2025,92,61,0,0,0
03:30:32 Mar 07 2025,92,61,0,0,0
03:30:36 Mar 07 2025,92,61,0,0,0
03:30:40 Mar 07 2025,93,62,0,0,0
03:30:44 Mar 07 2025,95,61,0,0,0
03:30:48 Mar 07 2025,96,60,0,0,0
03:30:52 Mar 07 2025,96,61,0,0,0
03:30:56 Mar 07 2025,95,61,0,0,0
03:31:00 Mar 07 2025,94,60,0,0,0
03:31:04 Mar 07 2025,95,60,1,0,0
03:31:08 Mar 07 2025,95,59,0,0,0
03:31:12 Mar 07 2025,95,58,0,0,0
03:31:16 Mar 07 2025,95,59,0,0,0
03:31:20 Mar 07 2025,95,59,0,0,0
03:31:24 Mar 07 2025,94,60,0,0,0
03:31:28 Mar 07 2025,93,61,0,0,0
03:31:32 Mar 07 2025,93,61,0,0,0
03:31:36 Mar 07 2025,93,61,0,0,0
03:31:40 Mar 07 2025,94,62,0,0,0
03:31:44 Mar 07 2025,94,61,0,0,0
03:31:48 Mar 07 2025,95,60,0,0,0
03:31:52 Mar 07 2025,95,59,0,0,0
03:31:56 Mar 07 2025,94,58,0,0,0
03:32:00 Mar 07 2025,94,58,0,0,0
03:32:04 Mar 07 2025,94,60,0,0,0
03:32:08 Mar 07 2025,93,60,0,0,0
03:32:12 Mar 07 2025,93,61,0,0,0
03:32:16 Mar 07 2025,92,60,0,0,0
03:32:20 Mar 07 2025,93,59,0,0,0
03:32:24 Mar 07 2025,95,59,0,0,0
03:32:28 Mar 07 2025,95,60,1,0,0
03:32:32 Mar 07 2025,94,60,0,0,0
03:32:36 Mar 07 2025,93,61,0,0,0
03:32:40 Mar 07 2025,93,61,0,0,0
03:32:44 Mar 07 2025,94,61,0,0,0
03:32:48 Mar 07 2025,94,61,0,0,0
03:32:52 Mar 07 2025,95,59,0,0,0
03:32:56 Mar 07 2025,94,59,0,0,0
03:33:00 Mar 07 2025,94,60,0,0,0
03:33:04 Mar 07 2025,94,59,1,0,0
03:33:08 Mar 07 2025,93,60,0,0,0
03:33:12 Mar 07 2025,92,61,0,0,0
03:33:16 Mar 07 2025,93,61,0,0,0
03:33:20 Mar 07 2025,93,61,0,0,0
03:33:24 Mar 07 2025,93,60,0,0,0
03:33:28 Mar 07 2025,93,60,1,0,0
03:33:32 Mar 07 2025,94,61,0,0,0
03:33:36 Mar 07 2025,95,60,0,0,0
03:33:40 Mar 07 2025,96,59,0,0,0
03:33:44 Mar 07 2025,95,59,0,0,0
03:33:48 Mar 07 2025,95,59,0,0,0
03:33:52 Mar 07 2025,95,59,0,0,0
03:33:56 Mar 07 2025,94,61,0,0,0
03:34:00 Mar 07 2025,93,62,0,0,0
03:34:04 Mar 07 2025,94,62,0,0,0
03:34:08 Mar 07 2025,95,59,0,0,0
03:34:12 Mar 07 2025,94,59,0,0,0
03:34:16 Mar 07 2025,93,60,0,0,0
03:34:20 Mar 07 2025,93,60,1,0,0
03:34:24 Mar 07 2025,92,61,0,0,0
03:34:28 Mar 07 2025,92,61,0,0,0
03:34:32 Mar 07 2025,92,61,0,0,0
03:34:36 Mar 07 2025,92,61,0,0,0
03:34:40 Mar 07 2025,93,61,0,0,0
03:34:44 Mar 07 2025,94,62,0,0,0
03:34:48 Mar 07 2025,95,63,0,0,0
03:34:52 Mar 07 2025,97,64,0,0,0
03:34:56 Mar 07 2025,98,61,0,0,0
03:35:00 Mar 07 2025,97,57,0,0,0
03:35:04 Mar 07 2025,97,59,0,0,0
03:35:08 Mar 07 2025,96,60,0,0,0
03:35:12 Mar 07 2025,96,60,0,0,0
03:35:16 Mar 07 2025,95,60,1,0,0
03:35:20 Mar 07 2025,95,60,0,0,0
03:35:24 Mar 07 2025,94,60,0,0,0
03:35:28 Mar 07 2025,94,60,0,0,0
03:35:32 Mar 07 2025,94,60,0,0,0
03:35:36 Mar 07 2025,94,60,1,0,0
03:35:40 Mar 07 2025,95,60,0,0,0
03:35:44 Mar 07 2025,95,60,0,0,0
03:35:48 Mar 07 2025,95,60,0,0,0
03:35:52 Mar 07 2025,95,60,0,0,0
03:35:56 Mar 07 2025,94,61,0,0,0
03:36:00 Mar 07 2025,94,62,0,0,0
03:36:04 Mar 07 2025,94,61,0,0,0
03:36:08 Mar 07 2025,94,59,0,0,0
03:36:12 Mar 07 2025,94,59,0,0,0
03:36:16 Mar 07 2025,93,58,0,0,0
03:36:20 Mar 07 2025,93,58,0,0,0
03:36:24 Mar 07 2025,93,58,0,0,0
03:36:28 Mar 07 2025,94,59,0,0,0
03:36:32 Mar 07 2025,94,59,0,0,0
03:36:36 Mar 07 2025,93,61,0,0,0
03:36:40 Mar 07 2025,93,61,0,0,0
03:36:44 Mar 07 2025,93,61,0,0,0
03:36:48 Mar 07 2025,94,62,0,0,0
03:36:52 Mar 07 2025,96,62,0,0,0
03:36:56 Mar 07 2025,96,62,0,0,0
03:37:00 Mar 07 2025,95,58,0,0,0
03:37:04 Mar 07 2025,95,58,0,0,0
03:37:08 Mar 07 2025,95,58,0,0,0
03:37:12 Mar 07 2025,94,58,0,0,0
03:37:16 Mar 07 2025,94,58,0,0,0
03:37:20 Mar 07 2025,94,59,0,0,0
03:37:24 Mar 07 2025,93,59,0,0,0
03:37:28 Mar 07 2025,93,59,0,0,0
03:37:32 Mar 07 2025,93,60,0,0,0
03:37:36 Mar 07 2025,95,60,0,0,0
03:37:40 Mar 07 2025,96,58,0,0,0
03:37:44 Mar 07 2025,96,59,0,0,0
03:37:48 Mar 07 2025,96,58,0,0,0
03:37:52 Mar 07 2025,96,56,1,0,0
03:37:56 Mar 07 2025,96,57,0,0,0
03:38:00 Mar 07 2025,95,58,0,0,0
03:38:04 Mar 07 2025,94,59,0,0,0
03:38:08 Mar 07 2025,93,59,0,0,0
03:38:12 Mar 07 2025,93,59,0,0,0
03:38:16 Mar 07 2025,93,59,0,0,0
03:38:20 Mar 07 2025,93,59,0,0,0
03:38:24 Mar 07 2025,93,60,0,0,0
03:38:28 Mar 07 2025,93,61,0,0,0
03:38:32 Mar 07 2025,92,61,0,0,0
03:38:36 Mar 07 2025,93,59,0,0,0
03:38:40 Mar 07 2025,93,58,0,0,0
03:38:44 Mar 07 2025,93,59,1,0,0
03:38:48 Mar 07 2025,93,58,0,0,0
03:38:52 Mar 07 2025,93,58,0,0,0
03:38:56 Mar 07 2025,93,58,0,0,0
03:39:00 Mar 07 2025,93,59,0,0,0
03:39:04 Mar 07 2025,93,60,0,0,0
03:39:08 Mar 07 2025,93,61,0,0,0
03:39:12 Mar 07 2025,93,62,0,0,0
03:39:16 Mar 07 2025,94,60,0,0,0
03:39:20 Mar 07 2025,95,59,1,0,0
03:39:24 Mar 07 2025,96,57,1,0,0
03:39:28 Mar 07 2025,96,57,0,0,0
03:39:32 Mar 07 2025,95,58,0,0,0
03:39:36 Mar 07 2025,94,57,0,0,0
03:39:40 Mar 07 2025,94,58,0,0,0
03:39:44 Mar 07 2025,93,59,0,0,0
03:39:48 Mar 07 2025,93,60,0,0,0
03:39:52 Mar 07 2025,93,60,0,0,0
03:39:56 Mar 07 2025,93,61,0,0,0
03:40:00 Mar 07 2025,93,60,0,0,0
03:40:04 Mar 07 2025,93,59,0,0,0
03:40:08 Mar 07 2025,94,60,0,0,0
03:40:12 Mar 07 2025,95,60,0,0,0
03:40:16 Mar 07 2025,95,60,0,0,0
03:40:20 Mar 07 2025,96,58,0,0,0
03:40:24 Mar 07 2025,95,58,0,0,0
03:40:28 Mar 07 2025,95,59,0,0,0
03:40:32 Mar 07 2025,95,58,0,0,0
03:40:36 Mar 07 2025,95,57,0,0,0
03:40:40 Mar 07 2025,95,59,0,0,0
03:40:44 Mar 07 2025,95,59,0,0,0
03:40:48 Mar 07 2025,94,60,0,0,0
03:40:52 Mar 07 2025,94,60,0,0,0
03:40:56 Mar 07 2025,94,61,0,0,0
03:41:00 Mar 07 2025,94,59,0,0,0
03:41:04 Mar 07 2025,95,58,0,0,0
03:41:08 Mar 07 2025,95,58,0,0,0
03:41:12 Mar 07 2025,93,60,0,0,0
03:41:16 Mar 07 2025,93,60,0,0,0
03:41:20 Mar 07 2025,93,60,0,0,0
03:41:24 Mar 07 2025,94,59,1,0,0
03:41:28 Mar 07 2025,96,59,0,0,0
03:41:32 Mar 07 2025,96,59,0,0,0
03:41:36 Mar 07 2025,96,59,0,0,0
03:41:40 Mar 07 2025,95,60,0,0,0
03:41:44 Mar 07 2025,95,58,0,0,0
03:41:48 Mar 07 2025,95,58,0,0,0
03:41:52 Mar 07 2025,95,57,0,0,0
03:41:56 Mar 07 2025,94,59,0,0,0
03:42:00 Mar 07 2025,93,61,0,0,0
03:42:04 Mar 07 2025,93,61,1,0,0
03:42:08 Mar 07 2025,94,60,0,0,0
03:42:12 Mar 07 2025,94,59,0,0,0
03:42:16 Mar 07 2025,94,60,0,0,0
03:42:20 Mar 07 2025,93,60,0,0,0
03:42:24 Mar 07 2025,93,59,0,0,0
03:42:28 Mar 07 2025,93,59,0,0,0
03:42:32 Mar 07 2025,93,59,0,0,0
03:42:36 Mar 07 2025,93,60,0,0,0
03:42:40 Mar 07 2025,93,59,0,0,0
03:42:44 Mar 07 2025,93,60,0,0,0
03:42:48 Mar 07 2025,93,62,0,0,0
03:42:52 Mar 07 2025,94,65,0,0,0
03:42:56 Mar 07 2025,95,63,0,0,0
03:43:00 Mar 07 2025,94,59,0,0,0
03:43:04 Mar 07 2025,94,58,0,0,0
03:43:08 Mar 07 2025,93,60,0,0,0
03:43:12 Mar 07 2025,92,59,0,0,0
03:43:16 Mar 07 2025,94,59,0,0,0
03:43:20 Mar 07 2025,94,60,0,0,0
03:43:24 Mar 07 2025,94,60,0,0,0
03:43:28 Mar 07 2025,94,60,0,0,0
03:43:32 Mar 07 2025,94,58,0,0,0
03:43:36 Mar 07 2025,94,59,0,0,0
03:43:40 Mar 07 2025,93,59,0,0,0
03:43:44 Mar 07 2025,93,59,0,0,0
03:43:48 Mar 07 2025,93,59,0,0,0
03:43:52 Mar 07 2025,93,60,0,0,0
03:43:56 Mar 07 2025,93,61,0,0,0
03:44:00 Mar 07 2025,94,60,0,0,0
03:44:04 Mar 07 2025,94,59,5,0,0
03:44:08 Mar 07 2025,94,59,13,0,0
03:44:12 Mar 07 2025,94,59,8,0,0
03:44:16 Mar 07 2025,95,61,0,0,0
03:44:20 Mar 07 2025,96,63,0,0,0
03:44:24 Mar 07 2025,96,64,0,0,0
03:44:28 Mar 07 2025,96,65,0,0,0
03:44:32 Mar 07 2025,96,65,0,0,0
03:44:36 Mar 07 2025,96,67,0,0,0
03:44:40 Mar 07 2025,96,67,0,0,0
03:44:44 Mar 07 2025,96,67,0,0,0
03:44:48 Mar 07 2025,96,67,0,0,0
03:44:52 Mar 07 2025,95,64,0,0,0
03:44:56 Mar 07 2025,96,58,0,0,0
03:45:00 Mar 07 2025,96,60,0,0,0
03:45:04 Mar 07 2025,96,62,0,0,0
03:45:08 Mar 07 2025,96,64,0,0,0
03:45:12 Mar 07 2025,96,67,0,0,0
03:45:16 Mar 07 2025,96,66,0,0,0
03:45:20 Mar 07 2025,96,66,0,0,0
03:45:24 Mar 07 2025,95,62,0,0,0
03:45:28 Mar 07 2025,95,62,0,0,0
03:45:32 Mar 07 2025,94,63,0,0,0
03:45:36 Mar 07 2025,94,64,0,0,0
03:45:40 Mar 07 2025,94,61,0,0,0
03:45:44 Mar 07 2025,94,65,0,0,0
03:45:48 Mar 07 2025,94,63,0,0,0
03:45:52 Mar 07 2025,95,63,0,0,0
03:45:56 Mar 07 2025,94,64,0,0,0
03:46:00 Mar 07 2025,94,64,0,0,0
03:46:04 Mar 07 2025,94,64,0,0,0
03:46:08 Mar 07 2025,93,66,0,0,0
03:46:12 Mar 07 2025,93,65,0,0,0
03:46:16 Mar 07 2025,94,64,0,0,0
03:46:20 Mar 07 2025,94,59,0,0,0
03:46:24 Mar 07 2025,94,64,0,0,0
03:46:28 Mar 07 2025,94,64,0,0,0
03:46:32 Mar 07 2025,94,62,0,0,0
03:46:36 Mar 07 2025,94,59,0,0,0
03:46:40 Mar 07 2025,94,59,0,0,0
03:46:44 Mar 07 2025,94,57,0,0,0
03:46:48 Mar 07 2025,94,57,0,0,0
03:46:52 Mar 07 2025,94,57,0,0,0
03:46:56 Mar 07 2025,94,60,0,0,0
03:47:00 Mar 07 2025,94,60,0,0,0
03:47:04 Mar 07 2025,94,60,0,0,0
03:47:08 Mar 07 2025,94,60,0,0,0
03:47:12 Mar 07 2025,94,60,0,0,0
03:47:16 Mar 07 2025,94,59,0,0,0
03:47:20 Mar 07 2025,94,58,0,0,0
03:47:24 Mar 07 2025,93,56,0,0,0
03:47:28 Mar 07 2025,94,56,0,0,0
03:47:32 Mar 07 2025,93,56,0,0,0
03:47:36 Mar 07 2025,93,56,0,0,0
03:47:40 Mar 07 2025,93,56,0,0,0
03:47:44 Mar 07 2025,93,56,0,0,0
03:47:48 Mar 07 2025,93,57,0,0,0
03:47:52 Mar 07 2025,93,60,0,0,0
03:47:56 Mar 07 2025,94,63,0,0,0
03:48:00 Mar 07 2025,94,65,0,0,0
03:48:04 Mar 07 2025,94,65,0,0,0
03:48:08 Mar 07 2025,95,67,0,0,0
03:48:12 Mar 07 2025,96,67,0,0,0
03:48:16 Mar 07 2025,96,68,0,0,0
03:48:20 Mar 07 2025,96,59,0,0,0
03:48:24 Mar 07 2025,95,56,0,0,0
03:48:28 Mar 07 2025,95,59,0,0,0
03:48:32 Mar 07 2025,94,61,0,0,0
03:48:36 Mar 07 2025,94,61,0,0,0
03:48:40 Mar 07 2025,95,65,0,0,0
03:48:44 Mar 07 2025,95,69,0,0,0
03:48:48 Mar 07 2025,96,63,0,0,0
03:48:52 Mar 07 2025,95,56,0,0,0
03:48:56 Mar 07 2025,94,59,0,0,0
03:49:00 Mar 07 2025,93,59,1,0,0
03:49:04 Mar 07 2025,93,60,0,0,0
03:49:08 Mar 07 2025,93,66,0,0,0
03:49:12 Mar 07 2025,93,70,0,0,0
03:49:16 Mar 07 2025,93,70,0,0,0
03:49:20 Mar 07 2025,97,71,0,0,0
03:49:24 Mar 07 2025,97,65,0,0,0
03:49:28 Mar 07 2025,97,67,0,0,0
03:49:32 Mar 07 2025,96,65,0,0,0
03:49:36 Mar 07 2025,94,60,0,0,0
03:49:40 Mar 07 2025,94,60,1,0,0
03:49:44 Mar 07 2025,94,63,0,0,0
03:49:48 Mar 07 2025,94,63,0,0,0
03:49:52 Mar 07 2025,93,64,0,0,0
03:49:56 Mar 07 2025,93,63,0,0,0
03:50:00 Mar 07 2025,93,60,0,0,0
03:50:04 Mar 07 2025,93,60,0,0,0
03:50:08 Mar 07 2025,93,58,0,0,0
03:50:12 Mar 07 2025,93,59,0,0,0
03:50:16 Mar 07 2025,94,59,0,0,0
03:50:20 Mar 07 2025,94,61,0,0,0
03:50:24 Mar 07 2025,94,60,0,0,0
03:50:28 Mar 07 2025,95,58,0,0,0
03:50:32 Mar 07 2025,95,62,0,0,0
03:50:36 Mar 07 2025,95,64,0,0,0
03:50:40 Mar 07 2025,96,60,0,0,0
03:50:44 Mar 07 2025,95,57,0,0,0
03:50:48 Mar 07 2025,94,55,0,0,0
03:50:52 Mar 07 2025,93,55,0,0,0
03:50:56 Mar 07 2025,93,58,0,0,0
03:51:00 Mar 07 2025,94,61,0,0,0
03:51:04 Mar 07 2025,94,63,0,0,0
03:51:08 Mar 07 2025,93,59,0,0,0
03:51:12 Mar 07 2025,93,59,0,0,0
03:51:16 Mar 07 2025,93,60,0,0,0
03:51:20 Mar 07 2025,92,59,0,0,0
03:51:24 Mar 07 2025,93,57,0,0,0
03:51:28 Mar 07 2025,92,60,0,0,0
03:51:32 Mar 07 2025,92,60,0,0,0
03:51:36 Mar 07 2025,93,61,0,0,0
03:51:40 Mar 07 2025,94,60,0,0,0
03:51:44 Mar 07 2025,95,57,0,0,0
03:51:48 Mar 07 2025,94,60,0,0,0
03:51:52 Mar 07 2025,93,63,0,0,0
03:51:56 Mar 07 2025,93,63,0,0,0
03:52:00 Mar 07 2025,94,60,0,0,0
03:52:04 Mar 07 2025,93,60,0,0,0
03:52:08 Mar 07 2025,94,62,0,0,0
03:52:12 Mar 07 2025,95,59,0,0,0
03:52:16 Mar 07 2025,95,59,0,0,0
03:52:20 Mar 07 2025,94,59,0,0,0
03:52:24 Mar 07 2025,94,65,0,0,0
03:52:28 Mar 07 2025,94,65,0,0,0
03:52:32 Mar 07 2025,94,64,0,0,0
03:52:36 Mar 07 2025,93,62,0,0,0
03:52:40 Mar 07 2025,94,60,0,0,0
03:52:44 Mar 07 2025,93,60,0,0,0
03:52:48 Mar 07 2025,94,59,0,0,0
03:52:52 Mar 07 2025,95,56,0,0,0
03:52:56 Mar 07 2025,96,58,0,0,0
03:53:00 Mar 07 2025,95,58,0,0,0
03:53:04 Mar 07 2025,95,59,0,0,0
03:53:08 Mar 07 2025,95,60,0,0,0
03:53:12 Mar 07 2025,95,63,0,0,0
03:53:16 Mar 07 2025,95,61,0,0,0
03:53:20 Mar 07 2025,95,67,0,0,0
03:53:24 Mar 07 2025,95,67,0,0,0
03:53:28 Mar 07 2025,95,65,0,0,0
03:53:32 Mar 07 2025,94,61,0,0,0
03:53:36 Mar 07 2025,93,60,0,0,0
03:53:40 Mar 07 2025,93,60,0,0,0
03:53:44 Mar 07 2025,93,62,1,0,0
03:53:48 Mar 07 2025,94,62,0,0,0
03:53:52 Mar 07 2025,94,60,0,0,0
03:53:56 Mar 07 2025,94,61,0,0,0
03:54:00 Mar 07 2025,94,65,0,0,0
03:54:04 Mar 07 2025,94,66,0,0,0
03:54:08 Mar 07 2025,94,67,0,0,0
03:54:12 Mar 07 2025,94,65,30,0,0
03:54:16 Mar 07 2025,94,65,22,0,0
03:54:20 Mar 07 2025,94,65,1,0,0
03:54:24 Mar 07 2025,97,64,1,0,0
